id,nomor_registrasi,nama,tipe,komposisi,indikasi_umum,indikasi
674,TR162692071,minyak kayu putih cap gajah,minyak,oleum cajuputi,"membantu melemaskan otot-otot yang pegal, mencegah perut kembung, menghangatkan tubuh serta sebagai penghilang gatal karena gigitan serangga.",perut kembung| masuk angin| gatal| sakit perut| gigitan serangga
679,TR162691181,minyak telon cap gajah,minyak,oleum cajuputi,"sebagai obat gosok membantu meredakan perut kembung , gejala masuk angin , hangat tubuh bayi",perut kembung| masuk angin
680,TR142677611,ambonia cajuput oil,minyak,cajuput oil,"membantu meringankan sakit perut , perut kembung , mual , gatal - gatal akibat gigitan serangga nyamuk",perut kembung| mual| gatal| sakit perut
682,TR172698811,minyak kayu putih plus,minyak,minyak kayu putih (cajuputi oil),"membantu meredakan masuk angin, perut kembung, rasa mual, pusing, sakit kepala, gatal-gatal karena gigitan serangga atau nyamuk",perut kembung| masuk angin| gatal| sakit kepala| mual| pusing| gigitan serangga
683,TR082679881,telon lang,minyak,oleum anisi (anise oil),"menjaga kehangatan tubuh bayi, membantu meredakan perut kembung, masuk angin, dan mencegah gigitan nyamuk serta digunakan sebagai minyak pijat untuk bayi.",perut kembung| masuk angin| gigitan serangga
687,TR213687791,lega minyak telon plus chrysantemum.,minyak,oleum anisi,"menjaga kehangatan tubuh bayi , meredakan perut kembung , mencegah gigitan nyamuk",perut kembung| gigitan serangga
688,TR132670861E,telon lang plus,minyak,oleum anisi,"menjaga kehangatan tubuh bayi, meredakan perut kembung, mencegah gigitan nyamuk.",perut kembung| none
690,TR185611041,doodle minyak telon plus,minyak,oleum anisi,"minyak telon yang dapat memberikan aroma wangi green tea yang menyegarkan, lembut, tidak menyengat di mata dan dapat menghindarkan bayi dari gigitan nyamuk.",none
693,TR203601491,fitocare minyak telon,minyak,oleum anisi,membantu memberikan rasa hangat pada tubuh bayi membantu meredakan perut kembung,perut kembung
694,QD212677771,konicare minyak kayu putih  hot,minyak,menthol,"membantu menghangatkan badan, meredakan gejala masuk angin, dan meredakan pegal-pegal",masuk angin| pegal linu
696,TR142681391,konicare minyak kayu putih plus,minyak,oleum cajuputi,"membantu menghangatkan badan, menghindari tubuh dari gigitan nyamuk serta meredakan gatal-gatal akibat digigit serangga dan membantu gejala masuk angin seperti perut kembung dan mual.",perut kembung| masuk angin| mual| gigitan serangga
701,TR152690411,konicare minyak telon,minyak,oleum anisi,membantu meredakan perut kembung serta memberikan rasa hangat pada tubuh bayi dan membantu meredakan perut kembung.,perut kembung
703,TR202681581,konicare minyak telon plus lemongrass (new formula),minyak,citrus paradisi oil,"memberikan hangat tubuh bayi , meredakan perut kembung masuk angin , membantu mencegah gigitan nyamuk serangga efektif 8 jam",perut kembung| masuk angin| gigitan serangga
706,TR112624891,konicare minyak telon plus lavender,minyak,oleum anisi,membantu meredakan perut kembung serta memberikan rasa hangat pada tubuh bayi dan membantu menghindari dari gigitan nyamuk / serangga.,perut kembung
707,TR112627931,minyak kayu putih balpirik,minyak,oleum cajuputi,"membantu meredakan gejala masuk angin,sakit perut,perut kembung,mual dan gatal-gatal akibat gigitan serangga.",perut kembung| masuk angin| gatal| mual| sakit perut
708,TR203603121,karpos minyak kayu putih,minyak,oleum cajuputih,membantu melegakan hidung tersumbat membantu menghangatkan badan,alergi dingin| hidung tersumbat
710,TR192637181,my baby minyak telon plus lavender,minyak,oleum anisi,"membantu meredakan perut kembung dan masuk angin, memberikan rasa hangat dan nyaman pada tubuh bayi, membantu menghindari bayi dari gigitan serangga dan nyamuk.",perut kembung| masuk angin
710,TR192637181,pure baby minyak telon plus,minyak,oleum anisi,"membantu meredakan perut kembung dan masuk angin, memberikan rasa hangat dan nyaman pada tubuh bayi, membantu menghindari bayi dari gigitan serangga dan nyamuk.",perut kembung| masuk angin
716,TR152689301,my baby minyak telon plus longer protection,minyak,citronellal,"membantu meredakan perut kembung dan masuk angin, memberikan rasa hangat dan nyaman pada tubuh bayi, membantu menghindari bayi dari gigitan serangga dan nyamuk selama 12 jam",perut kembung| masuk angin
718,TR163698481,safe care 3 point oil telon aromatherapy,minyak,oleum anisi,"membantu meredakan perut kembung , membantu hangat tubuh bayi , membantu melembutkan kulit bayi , membantu menghindari gigitan nyamuk",perut kembung
719,QD173615091,safe care euca kayu putih plus aromatherapy,minyak,camphor,"membantu meredakan sakit perut, perut kembung, gejala masuk angin, menghangatkan badan, dan mencegah gigitan nyamuk hingga 4 jam.",perut kembung| masuk angin| sakit perut
720,TR023616151,sidola minyak telon,minyak,oleum cajuputi,membantu memberikan rasa hangat pada tubuh bayi  membantu meredakan perut kembung.,perut kembung
727,TR123665851,minyak telon tresno joyo,minyak,oleum cajuputi,"meredakan perut kembung / masuk angin, memberi rasa hangat dan nyaman pada tubuh bayi, mengindari dari gigitan nyamuk bahkan nyamuk demam berdarah, dan melembabkan kulit agar tidak kering",demam berdarah| perut kembung| masuk angin| gigitan serangga
729,TR123665861,minyak telon herbal pluss citronella,,oleum anisi,"membantu meredakan perut kembung/ masuk angin, memberi rasa hangat dan nyaman pada tubuh bayi, menghindari dari gigitan nyamuk dan melembabkan kulit agar tidak kering.",perut kembung| masuk angin
730,TR093604331,zwitsal natural minyak telon,minyak,oleum anisi,membantu meredakan perut kembung  memberikan rasa hangat pada tubuh bayi,perut kembung
731,QD101608991,pure kids,minyak,cajuput oil,membantu meredakan hidung tersumbat dan melegakan pernapasan,hidung tersumbat
732,QI204665161,olbas for children,,cajuput oil,"meredakan hidung tersumbat karena pilek, flu, radang selaput lendir, alergi serta melegakan pernapasan pada anak.",flu| alergi| pilek| radang selaput lendir
733,QD191616831,purekids aroma geranium,minyak,cajuput oil,membantu melegakan pilek & hidung tersumbat pada bayi dan anak.,pilek| hidung tersumbat
735,TR226082331,freshliving bebio itchy,minyak,oleum cocos nucifera,membantu meredakan gatal sebagai minyak aromatherapi yang membantu menyegarkan badan,gatal
737,TR226086241,freshliving bebio tummy.,minyak,oleum anisi stelati,"memberikan rasa hangat tubuh bayi sebagai minyak aromaterapi untuk membantu meredakan gejala masuk angin seperti perut kembung, sakit perut",perut kembung| masuk angin| sakit perut
737,TR226086241,freshliving bebio tummy,minyak,coconut oil,"sebagai minyak aromaterapi yang membantu mengurangi kembung, sakit perut, merawat, menyegarkan, menghangatkan badan, dan membantu pemijatan.",perut kembung| sakit perut
738,QD181616811,purekids aroma lemon,minyak,cajuput oil,membantu meredakan hidung tersumbat dan melegakan pernapasan.,hidung tersumbat
743,DTL0133502136A1,breathy,tetes,sodium chloride,"melembabkan membran mukosa hidung yang kering dan meradang karena pilek, alergi, kelembaban rendah, perdarahan hidung ringan dan iritasi hidung ringan lainnya",alergi| iritasi hidung| pendaharan hidung| pilek| kelembaban rendah
744,DTL1133525856A1,breathy nasal spray,spray,sodium chloride,"membantu melembabkan membran hidung yang kering dan teriritasi karena pilek, alergi, kelembaban yang rendah, pendarahan hidung serta iritasi hidung minor lainnya.",alergi| iritasi hidung| pilek| anemia akibat pendarahan| kelembaban rendah
752,DKL9905028303A1,rhinos sr,kapsul,loratadine,"meredakan gejala berhubungan rinitis alergi bersin , hidung tersumbat , rinore , pruritus lakrimasi",bersin| rinore| alergi| rhinitis alergi| hidung tersumbat
755,DTL0705042637A1,rhinos junior,sirup,pseudoephedrine hydrochloride| chlorphenamine maleate,obat ini digunakan untuk meringankan gejala bersin-bersin dan hidung tersumbat karena pilek,pilek
759,DTL1604525010A1,paratusin,tablet,paracetamol| phenylpropanolamine hydrochloride| noscapine| chlorphenamine maleate| guaifenesin,"obat ini digunakan untuk meringankan gejala-gejala flu seperti demam, sakit kepala, hidung tersumbat dan bersin-bersin yang disertai batuk.",demam| sakit kepala| batuk| flu| hidung tersumbat
760,DKL9322213610A1,tremenza,tablet,pseudoephedrine hydrochloride,obat ini digunakan untuk meringankan gejala-gejala flu,flu
761,GKL1513711401A1,acetylcysteine,kapsul,acetylcysteine,terapi hipersekresi mukus mukolitik pengencer dahak antidot pasien overdosis paracetamol,antidot| keracunan obat| pasien| terapi| paracetamol
763,DTL7822231237A1,sanadryl dmp,sirup,ammonium chloride,obat ini digunakan untuk meringankan gejala batuk tidak berdahak yang menimbulkan rasa sakit atau batuk karena alergi.,batuk| alergi| batuk tidak berdahak
767,DKL9815612937A1,mucos,sirup,ambroxol hydrochloride,sebagai sekretolitik pada gangguan saluran nafas akut dan kronis khususnya pada eksaserbasi bronkitis kronis dan bronkitis asmatik dan asma bronkial.,asma| bronkitis akut dan kronis| gangguan pernapasan
772,DKL9305011210A1,rhinofed,tablet,pseudoephedrine hydrochloride,"rhinitis alergika, rhinitis vasomotor",rhinitis| rhinitis alergi
773,DKL0205030938A1,vectrine,sirup,erdosteine,"mukolitik , pengencer dahak penyakit saluran nafas akut kronik",infeksi saluran pernapasan| penyakit saluran pernapasan
775,DKL1806318438A1,fluimucil,sirup,acetyl cysteine,sebagai obat batuk mukolitik untuk mengencerkan dahak di saluran pernapasan,batuk| batuk berdahak
780,DTL9804123737B1,obh combi batuk + flu rasa menthol,sirup,paracetamol| ammonium chloride| pseudoephedrine hydrochloride| chlorphenamine maleate| succus liquiritiae,"obat ini digunakan untuk meredakan batuk yang disertai gejala-gejala flu seperti demam, sakit kepala, hidung tersumbat, dan bersin-bersin.",demam| bersin| sakit kepala| batuk| flu| hidung tersumbat
780,DTL9804123737B1,obh combi batuk plus flu rasa menthol,sirup,ammonium chloride| paracetamol| ephedrine hydrochloride| chlorphenamine maleate| succus liquiritiae,"meredakan batuk yang disertai gejala-gejala flu seperti demam, sakit kepala, hidung tersumbat dan bersin-bersin.",demam| bersin| sakit kepala| batuk| flu| hidung tersumbat
782,DKL0018816637A1,mucera,sirup,ambroxol hydrochloride,sebagai sekretolitik pada gangguan saluran nafas akut dan kronis khususnya pada eksaserbasi bronkitis kronis dan bronkitis asmatik dan asma bronkial.,asma| bronkitis akut dan kronis| gangguan pernapasan
784,DKL9222211837A1,epexol,sirup,ambroxol hydrochloride,sebagai sekretolitik pada gangguan saluran nafas akut dan kronis khususnya pada eksaserbasi bronkitis kronis dan bronkitis asmatik dan asma bronkial.,asma| bronkitis akut dan kronis| gangguan pernapasan
791,DKL9604120237A1,comtusi,sirup,oxomemazine| guaifenesin,"untuk meringankan gejala batuk karena alergi, batuk berdahak",batuk| alergi| batuk berdahak
798,DTL2118833709A1,stinopi,kaplet,paracetamol| acetylcysteine,meringankan batuk berdahak menurunkan demam disebabkan flu,flu| demam| batuk berdahak
801,DKL1821207337A1,mucopect,sirup,ambroxol hydrochloride,sebagai sekretolitik pada gangguan saluran nafas akut dan kronis khususnya pada eksaserbasi bronkitis kronis dan bronkitis asmatik dan asma bronkial.,asma| bronkitis akut dan kronis| gangguan pernapasan
803,DTL0317619337A1,alco plus dmp,sirup,pseudoephedrine hydrochloride| brompheniramine maleate| dextromethorphan hydrobromide,meredakan batuk yang disertai bersin dan hidung tersumbat karena flu,flu| batuk| bersin
805,DTL7204217010A1,demacolin,tablet,pseudoephedrine hydrochloride| chlorphenamine maleate| paracetamol,"obat ini digunakan untuk meringankan gejala flu seperti demam, sakit kepala, hidung tersumbat dan bersin-bersin.",demam| bersin| sakit kepala| flu| hidung tersumbat
806,DTL1504523110A1,neozep forte,tablet,phenylpropanolamine hydrochloride| salicylamide| chlorphenamine maleate| paracetamol,"mengobati gejala flu, seperti: hidung tersumbat, demam, pusing, dan bersin-bersin.",flu| demam| hidung tersumbat| pusing
807,GKL1102343810A1,ambroxol hcl,tablet,ambroxol hydrochloride,sebagai sekretolitik pada gangguan saluran nafas akut dan kronis khususnya pada eksaserbasi bronkitis kronis dan bronkitis asmatik dan asma bronkial.,asma| bronkitis akut dan kronis| gangguan pernapasan
809,DKL8305501101A1,longatin,kapsul,noscapine,"batuk yang disebabkan oleh bronkhitis akut & khronis, laringitis, trakhitis, flu, pilek",bronkitis akut dan kronis| batuk| flu| pilek| laringitis| trakhitis
812,DTL7815615410A1,intunal-f,tablet,paracetamol| phenylpropanolamine hydrochloride| dexchlorpheniramine maleate| guaifenesin| dextromethorphan hydrobromide,"meringankan gejala flu seperti: demam, sakit kepala, hidung tersumbat, dan bersin-bersin yang disertai batuk.",demam| bersin| sakit kepala| batuk| flu| hidung tersumbat
819,DTL9222212604A1,tuzalos,kaplet,phenylpropanolamine hydrochloride| chlorphenamine maleate| dextromethorphan hydrobromide| paracetamol,"obat ini digunakan untuk mengatasi gejala-gejala flu seperti: demam, pusing, bersin-bersin, hidung tersumbat, yang disertai batuk tidak berdahak.",flu| demam| pusing
827,DTL0304518837A1,vicks formula 44,sirup,dextromethorphan hydrobromide| doxylamine succinate,meringankan batuk yang tidak berdahak disertai bersin-bersin/ alergi.,alergi| batuk kering
833,DTL7822209237A1,sanadryl expectorant,sirup,diphenhydramine hydrochloride| ammonium chloride| sulfogaiacol potassium| sodium citrate dihydrate,meredakan batuk produktif berdahak akibat reaksi alergi,alergi| batuk berdahak
838,DKL0704128701B1,comtusi forte,kapsul,oxomemazine| guaifenesin,untuk meringankan gejala batuk karena alergi dan batuk berdahak,batuk| alergi| batuk berdahak
840,DTL1404522310A1,nalgestan,tablet,chlorphenamine maleate| phenylpropanolamine hydrochloride,"vasokonstriktor antihistamin hidung tersumbat , selesma , bersin - bersin , masuk angin , sinusitus , rinitis alergi , rinitis vasomotor",masuk angin| bersin| common cold| sinusitis| rhinitis| rhinitis alergi| hidung tersumbat
842,DTL1821207237A1,bisolvon kids,sirup,bromhexine hydrochloride,mukolitik untuk batuk produktif,batuk berdahak
847,DTL8914704137A1,cohistan expectorant,sirup,guaifenesin| chlorphenamine maleate,mencairkan sekresi mukus trakheobronkhial kental meredakan batuk produktif batuk alergi,batuk| batuk berdahak
850,DKI1214500411A1,fluimucil 600,tablet,acetylcysteine,sebagai treatment penyakit saluran pernafasan yang ditandai dengan hipersekresi mukus yang tebal dan kental. fluimucil effervescent 600 juga digunakan untuk terapi antidotum keracunan parasetamol yang disengaja maupun tidak.,hipersekresi mukus| keracunan obat| penyakit saluran pernapasan
854,DTL1817207337A1,nellco special obh pe,sirup,ammonium chloride,"meringankan gejala flu seperti demam, sakit kepala, hidung, dan bersin-bersin yang disertai batuk.",flu| demam| sakit kepala
858,DTL1604525137A1,paratusin pe,sirup,pseudoephedrine hydrochloride| noscapine| chlorphenamine maleate| guaifenesin| succus liquiritiae| paracetamol,"untuk meringankan gejala-gejala flu seperti demam, sakit kepala, hidung tersumbat dan bersin-bersin yang disertai batuk.",demam| bersin| sakit kepala| batuk| flu| hidung tersumbat
860,DTL1611644904A1,procold flu,kaplet,chlorphenamine maleate| paracetamol| phenylephrine hydrochloride,"meringankan gejala-gejala flu seperti demam, sakit kepala, hidung tersumbat dan bersin-bersin.",flu| demam| sakit kepala| hidung tersumbat
862,DTL1504523001A1,decolsin,kapsul,paracetamol| pseudoephedrine hydrochloride| chlorphenamine maleate| dextromethorphan hydrobromide| guaifenesin,"meredakan batuk menyertai gejala - gejala flu demam , sakit kepala , hidung tersumbat , bersin - bersin",flu| demam| sakit kepala| hidung tersumbat
863,DTL1733539010A1,dicom,tablet,pseudoephedrine hydrochloride,"mengatasi dan meringankan gejala flu serta alergi, seperti hidung tersumbat. mengatasi peradangan pada bagian dalam hidung yang tidak diketahui penyebabnya. meredakan bersin-bersin, peradangan pada mukosa hidung yang disebabkan reaksi alergi (rhinitis alergi).",flu| alergi| rhinitis alergi| radang hidung
880,DTL1613025737A1,siladex antitussive,sirup,chlorphenamine maleate| dextromethorphan hydrobromide,meredakan batuk tidak berdahak atau batuk kering yang disertai alergi.,alergi| batuk tidak berdahak| batuk kering
892,DTL1624504037A1,actifed,sirup,pseudoephedrine hydrochloride| triprolidine hydrochloride,meredakan pilek dan alergi pernapasan hidung.,pilek| alergi saluran pernapasan
893,DTL1404522204A1,decolgen fx,kaplet,paracetamol| chlorphenamine maleate| pseudoephedrine hydrochloride,"untuk meringankan gejala flu seperti demam, sakit kepala, hidung tersumbat dan bersin-bersin.",demam| bersin| sakit kepala| flu| hidung tersumbat
904,DTL7617623910A1,promedex,tablet,dextromethorphan hydrobromide| guaifenesin| chlorphenamine maleate,meredakan batuk yang disebabkan alergi.,batuk| alergi
